query,labels,example_type,augmented
get me the detailed developer profile for itunes. show me apple ' open feature file. show me a final analysis for the apple marketplace.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
i need the google image for now. see the companies acquired by google. search for my current trends in the it ecosystem?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
people need your top label for microsoft. or the companies sponsored by google. here are the current trends in the education ecosystem?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
i made another company profile with microsoft. list the services managed by google. that provides the current targets in the startup ecosystem?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show me charles ' mobile company profile. what market has since launched? show us any latest stock tips on startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
send yourself apple ' s company profile. in company were apple made? get me the latest business profile for startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
shows you apple ' s latest logo. who exactly gets it made? show me the latest techcrunch news on startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
meet me partners detailed company profile published 2009. show me partners ' online acquisition sites. hear recent tech news on emerging startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
call me the detailed software profile in google. show me apple ' s acquisition history. explain all tech stories around tech startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
get me the recent breaking story about google. show us apple ' s new picture. some recent tech news on emerging startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
i need the company list after this. list 100 companies listed by google. top news at latest tech headlines in the startup world?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
do need the company ceo for info. list the companies acquired by it. what is the latest sporting headlines in the gaming press?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
i have our company profile for microsoft. or the companies tracked by google. what are the current tech reviews on the startup web?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,True
show me apple ' s corporate logos. what acquisitions was apple created? show all the biggest business news in the wide world.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
draw back apple ' s external profile. compare acquisitions that apple bought? feed all the latest funding news in the startup world.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
showed us apple ' s company model. what trend has sean made? show me the two top stories in the startup world.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
get me an appropriate company information from google. send me brands ' corporate acquisition history. retrieve recent articles about apple funding.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
showing us this detailed company profile from google. show us apple ' s acquisition plan. review their articles about startup funding.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
get the the new company profile for google. show google apple ' s ownership history. send the letters about startup leaders.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
you know the whole profile about microsoft. on the companies acquired through google. what are the current global news headlines?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
i need his company manager for microsoft. finally the brand acquired by google. what has my current automotive news headlines?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
i remember the company profile for microsoft. list your company acquired by amazon. what is the google funding percentage headlines?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
show me apple ' s company name. what acquisitions have apple made? show him for customer events next weeks.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
call me apple ' the latest listing. how acquisitions has apple made? show more upcoming industry events at startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
show me apple ' s technical code. what programs has apple created? have me top industry positions for startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
get up the first apple profile for it. show more apple ' s youtube history. view the next tech companies for startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
get by the detailed company profile for 2014. find me apple ' a hiring schedule. list twenty big tech conferences for startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
get me the entire company structure at google. make me apple ' s acquisition strategies. set the large national conferences for startups.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
i need the company names for this. list your companies acquired by google. what startup events have held per year for startups?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
... need the company profile for microsoft. list the companies acquired by google. these locations have been hosted every week for startups?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
just get another company profile on microsoft. list the companies acquired during emi. what industry events are happening this month without us?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,EVENT_QUERY",triple,True
tell me engineers ' own company profile. why acquisitions does apple made? show me current market experiences with the network ecosystem.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
hear me apple ' new company now. what acquisitions has it made? tell me recent startup trends inside the startup ecosystem.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
show me apple ' s company records. how acquisitions did apple executed? looking up some investment trends in the startup ecosystem.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
get up the detailed company history for today. find myself apple ' s acquisition number. what are the actual market leaders in tech industries?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
get in another detailed company map on google. show me angel ' s investment history. what do the latest possible positions in tech startups?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
get me the detailed company plan for me. show me apple ' s development program. what are the top leadership positions within tech chains?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
lets need the company profile for microsoft. identify future assets acquired by google. retrieve trends in our venture seed sector.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
i need the company profile for microsoft. list each company acquired by google. new trends from each venture capitalist sector.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
i need his company profile for microsoft. all the people registered in google. retrieve trends in your venture capital community.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
show us apple ' s entertainment profile. what companies have been defunct anymore? show me profiles of top musicians in the app ecosystem.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
give me all ' ap facebook profile. which companies have gone bad recently? show me listing of top investors for a startup ecosystem.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
show some apple ' s company profile. which would have gone off too? show me some... active investors in the human ecosystem.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
bring about the detailed company profile to google. show me the ipo details for ibm. who are we leading men with ad strategy?,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
get me the actual company profile for google. show me the private details for drake. what of the five minds with tech strategy?,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
bring me the job launch details after google. sell me online ipo details for apple. who makes the leading investors in those startups?,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
just need the brand profile with microsoft. but add the sales dates for google? retrieve details of venture bar firms investing in japan.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
i uploaded his company profile for you. whereabouts are the ipo dates against google? retrieve details concerning investment capital for investing against ai.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
i check the company profile at microsoft. which are your ipo dates for here? retrieve details of growth capital firms searching for ai.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
show you her ' d company profile. which companies have go public before? tell me the investment banking for apple.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
show the apple ' a company photos. which companies they gone public for? show me the official history for apple.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
show a apple ' em facebook profile. those investors have gone back for? give me the investment history for apple.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
give me your detailed company list for google. show us the historical file for apple. show me the past investments started through nintendo.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
get us the online company profile for phoenix. give me the ipo list for microsoft. update you on past investments made by google.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
get me my official company profile for google. send him the ipo details for ibm. show me about next decade led by google.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
i open the official profile for microsoft. what are the next plans for that? retrieve some private information for microsoft.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
i need several numbers going to microsoft. what are your ipo dates through google? guess the security details for microsoft.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
i need the company profile for that. because of the ipo dates in google? retrieve that financial history for him.,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
show me apple ' s twitter profile. which companies have stayed public since? tell me their ownership tree of youtube.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
show me apple ' s paid accounts. which companies have go public recently? show i the current youtube under youtube.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
show you jacobs ' latest company profile. which one have gone first recently? show me this root company of youtube.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
show yourself the company company profile in google. show me the ipo details and apple. what depends the subsidiary status on alphabet?,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
get me the official facebook profile for facebook. show max the ipo details for adobe. what of the subsidiary name between alphabet?,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
send me the email company listing for mit. copy my the ipo details for apple. what is his general relationship of alphabet?,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
i reserve the company profile for now. what is the link dates among enterprises? more details on the organizational capabilities of samsung.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
i need for company profile for microsoft. what are the upcoming dates through twitter? retrieve information on its current hierarchy of firms.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
i need the company now at microsoft. what these new ipo dates for google? current results concerning the organizational hierarchy of organizations.,"COMPANY_PROFILE_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
show here apple ' s source list. which companies have gotten public recently? where is potential co - investors in apple ' 2012 recent funding round?,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_PARTNER_QUERY",triple,True
