query,labels,example_type,augmented
financial details and venture capital through investing in ai. give me the profile of tianjin pichai. what are the financial trends under micro finance industry?,"INVESTOR_QUERY,PEOPLE_PROFILE_QUERY,MARKET_ANALYSIS_QUERY",triple,True
get me that detailed company figures for google. put me the latest funding trend within google. there are current major corporate trends in tech startups?,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,MARKET_TRENDS_QUERY",triple,True
show me james ' new ipo details.,IPO_QUERY,single,True
show me the pseudo - location in microsoft ' s newest funding source.,INVESTMENT_PARTNER_QUERY,single,True
what acquisitions have apple made? give me the investment portfolio from you. hand me the interviews with norman musk.,"ACQUISITION_QUERY,INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY",triple,True
bring me the fund details for softbank. count all our competitors of 2015. how was the latest new stocks in the startup world?,"FUNDS_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,True
aggregate information on aaron horowitz ' former firm. identify recent tech statistics on emerging brands. what are the new social trends regarding tech startups?,"FUNDS_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
here are its co - investors from apple ' s public funding round? it... the cover features elon musk. hand me the latest techcrunch articles on it.,"INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY",triple,True
I need the company profile for Microsoft. Retrieve the investment details for Microsoft. Retrieve the educational qualifications of Sundar Pichai.,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,False
which companies first come public recently? show me some latest techcrunch articles via amazon. show me possible executive positions in the startup business.,"IPO_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
show me profiles with leading investors changing the startup ecosystem. get me current job openings at apple. what about a students ' possible military background?,"INVESTOR_QUERY,JOBS_QUERY,EDUCATION_QUERY",triple,True
Show me a market analysis of the e-commerce industry.,MARKET_ANALYSIS_QUERY,single,False
set me in center of square.,COMPETITOR_LOOKUP,single,True
tell yourself the profile of harvey musk. show you the actual sporting news from the startup world.,"PEOPLE_PROFILE_QUERY,FUNDING_NEWS_QUERY",pair,True
retrieve information on certain company hierarchy in samsung. offer me the co - investors entering microsoft ' s brand management round. give me the financial details for consideration.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
but is this true relationship of creation? retrieve that dna of jeff jones. show me the degrees held by jeff adams.,"ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY,EDUCATION_QUERY",triple,True
show not the beautiful company of this. where was elon musk ' a educational background?,"ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",pair,True
give me those past patents made by google. show me the degrees held with jeff bezos. what if potential future technological trends in american startups?,"INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY,MARKET_TRENDS_QUERY",triple,True
i need the client profile for microsoft. turn the investment file into microsoft. what are other key trends in recent startup years?,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
Who are the co-investors in Apple's latest funding round? Show me current job openings at Apple. Show me the latest funding news in the startup world.,"INVESTMENT_PARTNER_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,False
What is Steve Ballmer's educational background?,EDUCATION_QUERY,single,False
or online job postings while work. where are the stock statistics in the startup ecosystem? what are specific current funding news headlines?,"JOBS_QUERY,MARKET_ANALYSIS_QUERY,FUNDING_NEWS_QUERY",triple,True
what other release has been made? which companies have come public again? show me profiles with top investors in the startup arena.,"FUNDING_ROUND_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
What are the IPO dates for Google? What are the current trends in the startup ecosystem? What are the latest tech headlines in the startup world?,"IPO_QUERY,MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY",triple,False
show me what profile with elon musk. make me the latest core projects and startups. show me recent emerging trends in each startup market.,"PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
what acquisitions has cloud led? what on elon technology ' 98 educational background? from an analysis of 35 top 100 players in the cloud gaming sector.,"ACQUISITION_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show this the ipo file for apple. retrieve some articles for startup trends. which are the latest research trends amongst us startups?,"IPO_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
develop emerging adtech startups or growth leads.,LEAD_GENERATION_QUERY,single,True
Show me Apple's acquisition history. Show me the degrees held by Jeff Bezos. What are the latest market trends in tech startups?,"ACQUISITION_QUERY,EDUCATION_QUERY,MARKET_TRENDS_QUERY",triple,False
give me new investment status on apple. who manage other current competitors at apple? show me current global trends in the startup ecosystem.,"INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP,MARKET_TRENDS_QUERY",triple,True
Show me Apple's company profile. Show me profiles of top investors in the startup ecosystem.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY",pair,False
show me any financial details for microsoft. showing me any past investments made around google. show everyone a market insight into the fintech sector.,"IPO_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
what acquisitions has apple made? show me profiles on prominent players of the startup market. identify companies in case some recently escaped bankruptcy.,"ACQUISITION_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,True
get me the current user profile inside google. retrieve recent product news from specific startups.,"COMPANY_PROFILE_QUERY,TECH_NEWS_QUERY",pair,True
What are the IPO dates for Google? Show me the competitors of Microsoft. What are the latest tech headlines in the startup world?,"IPO_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,False
what specific topics are on the calendar is tech month?,EVENT_QUERY,single,True
show him apple ' s company business. which would have slid bankrupt recently? show me current growth trends in the general market.,"COMPANY_PROFILE_QUERY,IPO_QUERY,MARKET_TRENDS_QUERY",triple,True
retrieve details why venture capital is investing in ai. what are the latest positive changes to that technology world? major industry events are predicted this month for you?,"INVESTOR_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
Get details on Microsoft's funding rounds. Retrieve the educational qualifications of Sundar Pichai. What are the latest tech headlines in the startup world?,"FUNDING_ROUND_QUERY,EDUCATION_QUERY,TECH_NEWS_QUERY",triple,False
what funding rounds has he undertaken? what acquisitions has blake managed? what is blake jacobs ' global corporate background?,"FUNDING_ROUND_QUERY,ACQUISITION_QUERY,EDUCATION_QUERY",triple,True
Show me startups in AI that are potential sales leads. Retrieve recent tech news on emerging startups. What are the latest market trends in tech startups?,"LEAD_GENERATION_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,False
i need the company profile for data. to hands on kerry ' s funding rounds. post relevant advertising requests at microsoft.,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,JOBS_QUERY",triple,True
get details on microsoft ' n funding transactions. retrieve details against the regulatory history of samsung. record the educational activities of hari narayan.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",triple,True
showing me the fastest days for days. show me five degrees held by jeff white. identify the next tech companies for tomorrow.,"IPO_QUERY,EDUCATION_QUERY,EVENT_QUERY",triple,True
teach me the ipo details to apple. run many tech reviews on emerging tech.,"IPO_QUERY,TECH_NEWS_QUERY",pair,True
Show me the past investments made by Google. Show me the degrees held by Jeff Bezos. List Google's top competitors.,"INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY,COMPETITOR_LOOKUP",triple,False
other acquisitions has opus made? save me the visual history for apple. here is elon jacobs ' s next vision?,"ACQUISITION_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,True
it joined the company profile from microsoft. retrieve recent news postings at forbes. list emerging fintech executive at lead position.,"COMPANY_PROFILE_QUERY,JOBS_QUERY,LEAD_GENERATION_QUERY",triple,True
show on the latest accounting rounds for customers. leave me the ipo details for shareholders. or are the rich investors in tech dreams?,"FUNDING_ROUND_QUERY,IPO_QUERY,INVESTOR_QUERY",triple,True
figure out apple ' s acquisition date. list my latest possible openings for investors. present recent tech news of emerging startups.,"ACQUISITION_QUERY,JOBS_QUERY,TECH_NEWS_QUERY",triple,True
share information from andreessen horowitz ' s blog. top google ' s hottest 100. watch the next tech companies for 2018.,"FUNDS_QUERY,COMPETITOR_LOOKUP,EVENT_QUERY",triple,True
how funding amounts has apple initiated? 100 acquisitions has apple finished? who are your main competitors at apple?,"FUNDING_ROUND_QUERY,ACQUISITION_QUERY,COMPETITOR_LOOKUP",triple,True
two stock openings for ibm.,JOBS_QUERY,single,True
give out more contact details for softbank. use the educational diaries of daniel pichai. what industry events become happening every month for example?,"FUNDS_QUERY,EDUCATION_QUERY,EVENT_QUERY",triple,True
who comprises the largest developers in tech companies? retrieve the journal of chris bezos. show many trends in industry that are potential sales leads.,"INVESTOR_QUERY,PEOPLE_PROFILE_QUERY,LEAD_GENERATION_QUERY",triple,True
what other commitments has she listed? show yourself detailed photos of elon musk. identify companies in 2015 that also secured funding.,"FUNDING_ROUND_QUERY,PEOPLE_PROFILE_QUERY,LEAD_GENERATION_QUERY",triple,True
wait forty rounds has apple completed? promise me additional information concerning elon musk. what gives elon beck ' s crime background?,"FUNDING_ROUND_QUERY,PEOPLE_PROFILE_QUERY,EDUCATION_QUERY",triple,True
how are ya latest job openings in linkedin?,JOBS_QUERY,single,True
get them on microsoft ' s performance rounds. take recent post postings with microsoft. retrieve potential educational qualifications from ashok jain.,"FUNDING_ROUND_QUERY,JOBS_QUERY,EDUCATION_QUERY",triple,True
pull up my past investments made with blake. retrieve the profile of jeff bezos. call the next google conferences for today.,"INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY,EVENT_QUERY",triple,True
provide details on the regulatory hierarchy regarding samsung. discuss the educational qualifications of yan pichai. list 15 fintech entrepreneurs for future roles.,"ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY,LEAD_GENERATION_QUERY",triple,True
what is the launch dates through google? retrieve published newspaper postings at google. what are the human funding position headlines?,"IPO_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,True
where are the link dates to google? retrieve patterns in an organizational life of businesses. what are the latest tech companies in the startup world?,"IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,TECH_NEWS_QUERY",triple,True
what is the subsidiary doing within alphabet? save wikipedia a detailed analysis into this fintech market. list our next tech conferences for startups.,"ORGANIZATION_RELATIONSHIP_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
but companies will gone public recently? identify individuals in need or recently secured funding. give visitors the latest technology news for the startup world.,"IPO_QUERY,LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",triple,True
i watched the company profile for microsoft. what are the latest tech boom in the professional community? retrieve information by your gap partners market.,"COMPANY_PROFILE_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
gave me apple ' major acquisition history. do mine your ipo details against apple. give me our degrees held at jeff bezos.,"ACQUISITION_QUERY,IPO_QUERY,EDUCATION_QUERY",triple,True
main features its regular tech articles focusing on startups.,TECH_NEWS_QUERY,single,True
get details on firm ' s funding rounds. which are current overall dynamics in the startup ecosystem? what industry trends are considered last time for startups?,"FUNDING_ROUND_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
what is the preferred options for companies? list emerging fintech communities with lead stock. what search drills are happening this month for startups?,"IPO_QUERY,LEAD_GENERATION_QUERY,EVENT_QUERY",triple,True
showing me profiles of new investors at their local ecosystem. provide comprehensive analysis of the top 5 players in the cloud computing field. showing me current venture trends in the startup industry.,"INVESTOR_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,True
